Gene stable ID	RefSeq peptide ID
ENSG00000189350	NP_001308467
ENSG00000189350	NP_954974
ENSG00000149507	NP_776162
ENSG00000149507	
ENSG00000144746	NP_006398
ENSG00000144746	
ENSG00000189350	
ENSG00000116406	
ENSG00000144746	
ENSG00000116406	
ENSG00000144746	
ENSG00000116406	
ENSG00000116406	
ENSG00000116406	
ENSG00000163380	NP_001291347
ENSG00000163380	NP_938012
ENSG00000149516	NP_001026836
ENSG00000116406	
ENSG00000138375	
ENSG00000163380	
ENSG00000111245	
ENSG00000163380	
ENSG00000138375	
ENSG00000111245	
ENSG00000111245	NP_001393845
ENSG00000111245	
ENSG00000111245	
ENSG00000138375	NP_054859
ENSG00000111245	
ENSG00000149516	NP_001026979
ENSG00000111245	
ENSG00000138375	
ENSG00000111245	
ENSG00000111245	
ENSG00000138375	
ENSG00000163352	
ENSG00000163352	NP_061125
ENSG00000163352	NP_001381459
ENSG00000138375	
ENSG00000149516	NP_006129
ENSG00000138375	
ENSG00000138375	
ENSG00000149516	
ENSG00000138375	
ENSG00000111245	NP_000423
ENSG00000138375	NP_001120679
ENSG00000111245	
ENSG00000162704	NP_005708
ENSG00000111245	
ENSG00000138375	
ENSG00000162704	
ENSG00000111245	
ENSG00000141376	NP_001340074
ENSG00000141376	NP_060149
ENSG00000111245	
ENSG00000138375	
ENSG00000138375	
ENSG00000111245	NP_001393674
ENSG00000138375	
ENSG00000141376	NP_001307399
ENSG00000138375	
ENSG00000162704	NP_001257368
ENSG00000111245	
ENSG00000138375	
ENSG00000141376	
ENSG00000066336	
ENSG00000173627	NP_982279
ENSG00000066336	NP_003111
ENSG00000138375	
ENSG00000066336	
ENSG00000133302	NP_115666
ENSG00000133302	
ENSG00000141376	
ENSG00000066336	NP_001074016
ENSG00000133302	
ENSG00000066336	
ENSG00000141376	
ENSG00000091986	NP_955806
ENSG00000091986	NP_955805
ENSG00000133302	
ENSG00000066336	
ENSG00000091986	
ENSG00000141376	NP_001340073
ENSG00000141376	NP_001340075
ENSG00000141376	NP_001092902
ENSG00000091986	
ENSG00000091986	
ENSG00000214694	
ENSG00000141376	
ENSG00000214694	NP_001354552
ENSG00000214694	NP_001138923
ENSG00000141376	NP_001317343
ENSG00000273079	
ENSG00000141376	NP_001317342
ENSG00000214694	
ENSG00000141376	
ENSG00000141376	
ENSG00000185261	NP_001139150
ENSG00000141376	
ENSG00000185261	NP_001372642
ENSG00000185261	NP_001375254
ENSG00000185261	NP_001372641
ENSG00000141376	
ENSG00000214694	
ENSG00000141376	
ENSG00000185261	
ENSG00000214694	
ENSG00000214694	
ENSG00000206531	NP_001008784
ENSG00000185261	NP_001372643
ENSG00000185261	NP_001372653
ENSG00000185261	NP_001372652
ENSG00000185261	NP_775936
ENSG00000185261	NP_001372658
ENSG00000185261	NP_001372645
ENSG00000185261	NP_001372657
ENSG00000185261	NP_001372651
ENSG00000185261	NP_001372649
ENSG00000185261	NP_001372644
ENSG00000185261	NP_001372650
ENSG00000185261	NP_001372648
ENSG00000185261	NP_001372646
ENSG00000185261	NP_001372659
ENSG00000206531	NP_001186144
ENSG00000206531	NP_001357481
ENSG00000206531	
ENSG00000141376	
ENSG00000116698	
ENSG00000171150	NP_054730
ENSG00000171150	NP_659198
ENSG00000171150	
ENSG00000273079	NP_000825
ENSG00000172020	NP_002036
ENSG00000273079	
ENSG00000273079	NP_001400921
ENSG00000172020	NP_001123536
ENSG00000180398	NP_001164982
ENSG00000273079	
ENSG00000180398	
ENSG00000180398	NP_644808
ENSG00000180398	NP_001164980
ENSG00000185565	NP_002329
ENSG00000121068	NP_005985
ENSG00000180398	NP_001164981
ENSG00000180398	
ENSG00000185565	NP_001305844
ENSG00000121068	
ENSG00000180398	NP_001164979
ENSG00000185565	
ENSG00000180398	NP_001164977
ENSG00000180398	
ENSG00000180398	NP_001164978
ENSG00000180398	
ENSG00000180398	
ENSG00000121075	
ENSG00000180398	
ENSG00000133704	NP_006381
ENSG00000133704	NP_001177924
ENSG00000133704	
ENSG00000133704	
ENSG00000133704	
ENSG00000113648	NP_613258
ENSG00000133704	
ENSG00000133704	
ENSG00000239605	
ENSG00000121075	NP_001308049
ENSG00000133704	
ENSG00000113648	NP_004884
ENSG00000113648	NP_001035248
ENSG00000133704	
ENSG00000113648	
ENSG00000133704	
ENSG00000239605	NP_001157033
ENSG00000113648	
ENSG00000121075	NP_060958
ENSG00000239605	NP_775920
ENSG00000121075	
ENSG00000113648	NP_001387332
ENSG00000113648	NP_613075
ENSG00000273269	
ENSG00000240542	NP_001177389
ENSG00000172986	NP_001073862
ENSG00000172986	
ENSG00000172986	
ENSG00000113648	
ENSG00000113648	NP_001387333
ENSG00000113648	NP_001387330
ENSG00000113648	NP_001387331
ENSG00000163605	
ENSG00000030582	
ENSG00000163605	NP_001304956
ENSG00000163605	NP_001304955
ENSG00000163605	NP_001304954
ENSG00000163605	NP_777567
ENSG00000113648	
ENSG00000163605	
ENSG00000030582	
ENSG00000163605	
ENSG00000163605	NP_001304957
ENSG00000163605	
ENSG00000030582	
ENSG00000163605	
ENSG00000116698	NP_001337148
ENSG00000116698	NP_001381068
ENSG00000116698	NP_001381067
ENSG00000116698	NP_001337150
ENSG00000116698	NP_001317936
ENSG00000255423	NP_060499
ENSG00000116698	NP_001362514
ENSG00000116698	NP_001362513
ENSG00000030582	
ENSG00000030582	
ENSG00000030582	
ENSG00000116698	NP_001381070
ENSG00000116698	NP_001381072
ENSG00000116698	NP_001381073
ENSG00000116698	NP_001381076
ENSG00000116698	NP_001381071
ENSG00000116698	NP_001381066
ENSG00000116698	NP_001167532
ENSG00000116698	NP_001381064
ENSG00000116698	NP_001381063
ENSG00000116698	NP_001381065
ENSG00000116698	NP_001337149
ENSG00000116698	NP_001381062
ENSG00000030582	
ENSG00000030582	
ENSG00000116698	
ENSG00000030582	
ENSG00000116698	
ENSG00000116698	NP_001381069
ENSG00000116698	NP_775179
ENSG00000030582	
ENSG00000116698	NP_963863
ENSG00000116698	NP_001381074
ENSG00000116698	NP_001381075
ENSG00000116698	NP_963862
ENSG00000143933	NP_001292553
ENSG00000143933	NP_001734
ENSG00000116698	
ENSG00000143933	
ENSG00000030582	NP_002078
ENSG00000151376	NP_001014811
ENSG00000143933	NP_001292554
ENSG00000030582	
ENSG00000143933	
ENSG00000151376	NP_001382797
ENSG00000151376	NP_001155058
ENSG00000151376	NP_006671
ENSG00000151376	NP_001338863
ENSG00000143933	NP_001292555
ENSG00000030582	
ENSG00000143933	
ENSG00000143933	
ENSG00000030582	
ENSG00000143933	
ENSG00000030582	
ENSG00000151376	
ENSG00000143933	
ENSG00000143933	
ENSG00000143933	
ENSG00000151376	
ENSG00000151376	
ENSG00000170266	NP_001073279
ENSG00000151376	
ENSG00000186566	NP_001291871
ENSG00000186566	NP_001291869
ENSG00000186566	NP_001291870
ENSG00000186566	NP_001291868
ENSG00000186566	NP_001002909
ENSG00000151376	
ENSG00000162641	NP_689976
ENSG00000151376	
ENSG00000162641	
ENSG00000162641	
ENSG00000170266	NP_001303969
ENSG00000170266	NP_001380509
ENSG00000170266	NP_000395
ENSG00000162641	
ENSG00000162641	
ENSG00000170266	NP_001129074
ENSG00000186566	
ENSG00000162641	
ENSG00000186566	
ENSG00000162641	
ENSG00000186566	
ENSG00000186566	
ENSG00000186566	
ENSG00000280987	
ENSG00000180340	NP_001457
ENSG00000280987	
ENSG00000170266	
ENSG00000119888	
ENSG00000170266	
ENSG00000119888	
ENSG00000170266	
ENSG00000280987	
ENSG00000170266	
ENSG00000280987	NP_001387388
ENSG00000280987	NP_001387390
ENSG00000280987	NP_001387380
ENSG00000280987	NP_001387379
ENSG00000280987	NP_001387384
ENSG00000280987	NP_001387381
ENSG00000280987	NP_001387383
ENSG00000280987	NP_001387377
ENSG00000280987	NP_954659
ENSG00000280987	NP_001181883
ENSG00000280987	NP_001387376
ENSG00000280987	NP_001387382
ENSG00000121940	
ENSG00000119888	NP_002345
ENSG00000170266	
ENSG00000280987	
ENSG00000170266	
ENSG00000121940	
ENSG00000119888	
ENSG00000280987	NP_001387389
ENSG00000280987	NP_001387392
ENSG00000280987	NP_001269207
ENSG00000280987	NP_001387391
ENSG00000280987	NP_001387393
ENSG00000121940	
ENSG00000121940	
ENSG00000188167	NP_001129710
ENSG00000121940	
ENSG00000280987	
ENSG00000121940	
ENSG00000188167	NP_001034859
ENSG00000121940	
ENSG00000280987	NP_001387370
ENSG00000280987	NP_001387373
ENSG00000280987	NP_001387371
ENSG00000280987	NP_001387372
ENSG00000280987	NP_001387374
ENSG00000121940	
ENSG00000280987	
ENSG00000121940	NP_055942
ENSG00000121940	
ENSG00000280987	
ENSG00000121940	
ENSG00000121940	
ENSG00000280987	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000170275	NP_001380292
ENSG00000170275	NP_001380294
ENSG00000170275	NP_006362
ENSG00000121940	
ENSG00000170275	NP_001380293
ENSG00000121940	
ENSG00000150768	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000150768	
ENSG00000121940	NP_001364399
ENSG00000150768	
ENSG00000173705	NP_056366
ENSG00000121940	
ENSG00000173705	
ENSG00000150768	
ENSG00000121940	
ENSG00000150768	NP_001358965
ENSG00000150768	NP_001358963
ENSG00000121940	
ENSG00000150768	NP_001358966
ENSG00000150768	NP_001358960
ENSG00000150768	NP_001922
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000115041	NP_038462
ENSG00000121940	
ENSG00000150768	
ENSG00000121940	NP_001364393
ENSG00000121940	NP_001364391
ENSG00000150768	NP_001358961
ENSG00000121940	
ENSG00000150768	NP_001358962
ENSG00000121940	
ENSG00000150768	NP_001358964
ENSG00000115041	
ENSG00000121940	
ENSG00000121940	
ENSG00000150768	NP_001358969
ENSG00000115041	NP_001030086
ENSG00000121940	NP_001364396
ENSG00000121940	NP_001364395
ENSG00000121940	NP_001364394
ENSG00000121940	NP_001364397
ENSG00000121940	NP_001364387
ENSG00000121940	NP_001364388
ENSG00000150768	
ENSG00000121940	NP_001364392
ENSG00000121940	NP_001041675
ENSG00000121940	NP_001364390
ENSG00000121940	NP_001364389
ENSG00000150768	
ENSG00000121940	
ENSG00000150768	NP_001358967
ENSG00000121940	
ENSG00000038382	
ENSG00000121940	
ENSG00000150768	NP_001358970
ENSG00000150768	NP_001358968
ENSG00000121940	
ENSG00000150768	NP_001358971
ENSG00000121940	NP_001265131
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000166741	NP_001358976
ENSG00000121940	
ENSG00000121940	
ENSG00000166741	
ENSG00000166741	NP_001358975
ENSG00000166741	NP_001358974
ENSG00000166741	NP_006160
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000038382	NP_009049
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	
ENSG00000197887	NP_001004459
ENSG00000121940	
ENSG00000280204	NP_001004458
ENSG00000038382	
ENSG00000121940	
ENSG00000121940	
ENSG00000121940	NP_001265132
ENSG00000038382	
ENSG00000121940	NP_001364398
ENSG00000226288	NP_001392689
ENSG00000121940	
ENSG00000038382	
ENSG00000226288	NP_001005170
ENSG00000121940	
ENSG00000181927	NP_001392848
ENSG00000181927	NP_001004124
ENSG00000038382	
ENSG00000171561	
ENSG00000171561	
ENSG00000171561	NP_001392781
ENSG00000171561	NP_001005285
ENSG00000171561	
ENSG00000171561	
ENSG00000136504	NP_001186084
ENSG00000153558	NP_001336255
ENSG00000153558	NP_001336254
ENSG00000153558	NP_001336252
ENSG00000153558	NP_001336249
ENSG00000153558	NP_001336250
ENSG00000153558	NP_001336253
ENSG00000153558	NP_001336248
ENSG00000153558	NP_001336251
ENSG00000153558	NP_001336245
ENSG00000153558	NP_036289
ENSG00000136504	
ENSG00000053918	
ENSG00000038382	
ENSG00000136504	
ENSG00000053918	
ENSG00000136504	
ENSG00000038382	
ENSG00000053918	
ENSG00000053918	NP_001393767
ENSG00000053918	NP_001393765
ENSG00000053918	NP_001393766
ENSG00000053918	NP_000209
ENSG00000136504	
ENSG00000135905	NP_001277192
ENSG00000136504	
ENSG00000053918	NP_861463
ENSG00000135905	NP_055504
ENSG00000053918	NP_001393768
ENSG00000136504	
ENSG00000177733	NP_006796
ENSG00000136504	
ENSG00000136504	
ENSG00000136504	
ENSG00000153558	
ENSG00000136504	NP_001186085
ENSG00000136504	NP_008998
ENSG00000135905	
ENSG00000136504	
ENSG00000153558	
ENSG00000136504	NP_001186086
ENSG00000135905	NP_001350691
ENSG00000136504	NP_001186087
ENSG00000153558	
ENSG00000136504	NP_001333635
ENSG00000135905	
ENSG00000153558	
ENSG00000150756	NP_001245318
ENSG00000150756	NP_954584
ENSG00000136504	
ENSG00000135905	
ENSG00000153558	
ENSG00000067606	NP_002735
ENSG00000135905	
ENSG00000067606	
ENSG00000150756	
ENSG00000153558	
ENSG00000136504	
ENSG00000135905	
ENSG00000150756	NP_001245317
ENSG00000067606	
ENSG00000136504	
ENSG00000150756	
ENSG00000135905	
ENSG00000136504	
ENSG00000136504	
ENSG00000135905	
ENSG00000150756	
ENSG00000136504	
ENSG00000067606	NP_001337735
ENSG00000067606	NP_001337732
ENSG00000067606	NP_001337734
ENSG00000067606	NP_001337733
ENSG00000067606	NP_001028753
ENSG00000067606	NP_001028754
ENSG00000067606	
ENSG00000067606	NP_001229803
ENSG00000067606	
ENSG00000067606	
ENSG00000067606	
ENSG00000067606	
ENSG00000067606	
ENSG00000173898	
ENSG00000067606	
ENSG00000173898	
ENSG00000067606	
ENSG00000067606	
ENSG00000067606	
ENSG00000173898	NP_008877
ENSG00000067606	
ENSG00000166888	NP_003144
ENSG00000166888	NP_001171549
ENSG00000173898	
ENSG00000067606	
ENSG00000108830	NP_005431
ENSG00000166888	
ENSG00000173898	
ENSG00000166888	
ENSG00000173898	
ENSG00000166888	
ENSG00000166888	
ENSG00000173898	
ENSG00000067606	
ENSG00000166888	
ENSG00000173898	
ENSG00000166888	
ENSG00000166888	
ENSG00000173898	
ENSG00000166888	
ENSG00000173898	NP_001397954
ENSG00000166888	
ENSG00000150753	NP_001293082
ENSG00000135899	NP_001365373
ENSG00000135899	NP_536349
ENSG00000166888	
ENSG00000135899	NP_001365371
ENSG00000135899	NP_001365375
ENSG00000135899	NP_001365374
ENSG00000135899	NP_001365372
ENSG00000135899	NP_004500
ENSG00000153560	NP_001121633
ENSG00000153560	NP_055332
ENSG00000173898	
ENSG00000150753	NP_001293083
ENSG00000197429	NP_001138821
ENSG00000135899	
ENSG00000166888	
ENSG00000150753	
ENSG00000173898	
ENSG00000135899	
ENSG00000197429	NP_005888
ENSG00000153560	NP_001121632
ENSG00000166888	
ENSG00000150753	NP_036205
ENSG00000166888	
ENSG00000166888	
ENSG00000135899	
ENSG00000153560	
ENSG00000135899	NP_001365376
ENSG00000135899	NP_004501
ENSG00000150753	
ENSG00000135899	
ENSG00000288534	
ENSG00000288534	
ENSG00000150753	
ENSG00000135899	
ENSG00000153560	
ENSG00000288534	
ENSG00000150753	
ENSG00000166888	
ENSG00000288534	
ENSG00000135899	NP_001171944
ENSG00000125686	NP_004765
ENSG00000135899	
ENSG00000150753	NP_001293085
ENSG00000153560	
ENSG00000150753	NP_001293084
ENSG00000125686	
ENSG00000135899	
ENSG00000166888	NP_001171552
ENSG00000135899	
ENSG00000125686	
ENSG00000125686	
ENSG00000166888	NP_001171550
ENSG00000166888	
ENSG00000145029	NP_115692
ENSG00000145029	
ENSG00000164237	NP_620164
ENSG00000166888	NP_001171551
ENSG00000149311	
ENSG00000145029	
ENSG00000184588	NP_001284369
ENSG00000184588	NP_001032418
ENSG00000166888	
ENSG00000184588	NP_001284370
ENSG00000184588	NP_002591
ENSG00000149311	NP_001338764
ENSG00000166888	
ENSG00000149311	NP_001338763
ENSG00000184588	NP_001032417
ENSG00000149311	
ENSG00000149311	
ENSG00000184588	
ENSG00000166888	
ENSG00000145050	NP_006001
ENSG00000145050	
ENSG00000149311	
ENSG00000145491	
ENSG00000259956	NP_037418
ENSG00000184588	
ENSG00000149311	
ENSG00000184588	
ENSG00000167258	NP_057591
ENSG00000145491	NP_114122
ENSG00000145491	NP_001188395
ENSG00000167258	
ENSG00000184588	NP_001032416
ENSG00000149311	
ENSG00000184588	
ENSG00000167258	
ENSG00000145041	NP_055518
ENSG00000145041	NP_001374510
ENSG00000184588	
ENSG00000149311	
ENSG00000167258	NP_055898
ENSG00000184588	NP_001284371
ENSG00000167258	
ENSG00000145041	NP_001165375
ENSG00000145041	NP_001374511
ENSG00000149311	
ENSG00000145041	NP_001336100
ENSG00000145041	NP_001374512
ENSG00000145041	NP_001336099
ENSG00000145041	NP_001336097
ENSG00000145041	NP_001374509
ENSG00000145041	NP_001374508
ENSG00000145041	NP_001336098
ENSG00000145041	NP_001374507
ENSG00000214447	NP_001245329
ENSG00000149311	NP_000042
ENSG00000163157	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000163157	NP_037485
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000163157	
ENSG00000163157	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	NP_001338765
ENSG00000164080	NP_001374796
ENSG00000164080	NP_001374795
ENSG00000164080	NP_001374798
ENSG00000164080	NP_001309182
ENSG00000164080	NP_055921
ENSG00000164080	NP_001309185
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000149311	
ENSG00000084070	
ENSG00000164080	
ENSG00000149311	
ENSG00000164080	
ENSG00000149311	
ENSG00000062716	
ENSG00000062716	
ENSG00000084070	NP_073570
ENSG00000084070	NP_001185907
ENSG00000084070	NP_001185908
ENSG00000062716	NP_001316327
ENSG00000062716	NP_001316324
ENSG00000084070	NP_001185909
ENSG00000062716	
ENSG00000062716	NP_001316331
ENSG00000062716	
ENSG00000062716	
ENSG00000169885	NP_001317242
ENSG00000062716	
ENSG00000062716	NP_001316326
ENSG00000062716	NP_001316328
ENSG00000062716	NP_001316329
ENSG00000062716	NP_001316325
ENSG00000062716	NP_001316330
ENSG00000062716	NP_112200
ENSG00000062716	
ENSG00000169885	NP_619650
ENSG00000062716	
ENSG00000111696	
ENSG00000062716	NP_001316323
ENSG00000062716	
ENSG00000157445	NP_060868
ENSG00000167985	
ENSG00000167985	
ENSG00000167985	
ENSG00000167985	
ENSG00000157445	
ENSG00000167985	
ENSG00000167985	
ENSG00000111696	NP_001026871
ENSG00000157445	
ENSG00000167985	NP_060311
ENSG00000111696	
ENSG00000167985	
ENSG00000167985	
ENSG00000157445	
ENSG00000167985	
ENSG00000157445	
ENSG00000167985	
ENSG00000167985	
ENSG00000167985	
ENSG00000167985	
ENSG00000167985	
ENSG00000157445	
ENSG00000127483	NP_001363722
ENSG00000127483	NP_001386749
ENSG00000127483	NP_001358981
ENSG00000127483	NP_001363721
ENSG00000127483	NP_001363723
ENSG00000127483	NP_001363720
ENSG00000127483	NP_001386750
ENSG00000127483	NP_001386752
ENSG00000127483	NP_001363719
ENSG00000127483	NP_001363716
ENSG00000127483	NP_001363718
ENSG00000127483	NP_001363717
ENSG00000127483	NP_057371
ENSG00000127483	
ENSG00000204954	NP_001129042
ENSG00000204370	
ENSG00000204954	
ENSG00000127483	
ENSG00000204370	
ENSG00000204954	
ENSG00000204954	
ENSG00000127483	NP_001363724
ENSG00000127483	NP_001363725
ENSG00000127483	NP_001363726
ENSG00000204954	
ENSG00000127483	
ENSG00000204954	
ENSG00000204954	
ENSG00000108423	NP_057345
ENSG00000204954	
ENSG00000204370	
ENSG00000127483	
ENSG00000204954	
ENSG00000127483	
ENSG00000204370	NP_001263432
ENSG00000204954	
ENSG00000108423	NP_001180540
ENSG00000204370	
ENSG00000127483	
ENSG00000204370	NP_002993
ENSG00000108423	
ENSG00000127483	
ENSG00000204370	
ENSG00000204370	
ENSG00000113583	NP_064584
ENSG00000127483	
ENSG00000204370	
ENSG00000172771	NP_997190
ENSG00000204370	
ENSG00000108423	NP_001180541
ENSG00000108423	NP_001180538
ENSG00000204370	NP_001263435
ENSG00000108423	NP_001180539
ENSG00000204370	NP_001263433
ENSG00000172771	
ENSG00000108423	
ENSG00000108423	
ENSG00000164002	
ENSG00000163785	
ENSG00000164002	NP_001333884
ENSG00000164002	NP_001333883
ENSG00000108423	NP_001180542
ENSG00000164002	NP_001333881
ENSG00000164002	NP_073611
ENSG00000164002	
ENSG00000129167	
ENSG00000164002	NP_001333879
ENSG00000164002	NP_001333878
ENSG00000108423	
ENSG00000129167	NP_004170
ENSG00000164002	NP_001333882
ENSG00000164002	NP_001333876
ENSG00000164002	NP_001333885
ENSG00000164002	NP_001333877
ENSG00000163785	NP_002949
ENSG00000213585	NP_001387937
ENSG00000213585	NP_001387938
ENSG00000213585	NP_001387939
ENSG00000213585	NP_001387940
ENSG00000213585	NP_001387946
ENSG00000213585	NP_001387945
ENSG00000213585	NP_001387947
ENSG00000213585	NP_003365
ENSG00000213585	NP_001387951
ENSG00000213585	NP_001387952
ENSG00000164002	NP_001333875
ENSG00000164002	NP_001333880
ENSG00000108423	
ENSG00000111727	NP_037452
ENSG00000164002	
ENSG00000213585	NP_001387953
ENSG00000213585	NP_001387960
ENSG00000213585	NP_001387955
ENSG00000213585	NP_001387958
ENSG00000213585	NP_001387954
ENSG00000213585	NP_001387957
ENSG00000213585	NP_001387961
ENSG00000213585	NP_001387949
ENSG00000213585	NP_001387950
ENSG00000129167	
ENSG00000108423	
ENSG00000129167	
ENSG00000213585	
ENSG00000111727	
ENSG00000108423	
ENSG00000163785	NP_001005861
ENSG00000111727	
ENSG00000213585	NP_001387956
ENSG00000163785	
ENSG00000129167	
ENSG00000177494	NP_078784
ENSG00000139318	NP_001937
ENSG00000240891	NP_001399993
ENSG00000139318	NP_073143
ENSG00000240891	
ENSG00000139318	
ENSG00000240891	
ENSG00000139318	
ENSG00000115415	
ENSG00000115415	
ENSG00000115415	
ENSG00000115415	NP_001371813
ENSG00000115415	NP_001371810
ENSG00000115415	NP_001371809
ENSG00000108443	NP_001356601
ENSG00000108443	NP_001356599
ENSG00000108443	NP_001258973
ENSG00000118094	NP_009111
ENSG00000118094	
ENSG00000118094	NP_001287994
ENSG00000081059	NP_001333354
ENSG00000081059	NP_003193
ENSG00000081059	
ENSG00000115415	NP_001371816
ENSG00000115415	NP_001371818
ENSG00000115415	NP_001371820
ENSG00000115415	NP_001371814
ENSG00000115415	NP_001371812
ENSG00000115415	NP_001371817
ENSG00000115415	NP_001371815
ENSG00000115415	NP_001371819
ENSG00000115415	NP_009330
ENSG00000108443	NP_001356604
ENSG00000108443	NP_001356606
ENSG00000108443	NP_001356605
ENSG00000108443	NP_001356608
ENSG00000108443	NP_001356603
ENSG00000108443	NP_001356602
ENSG00000108443	NP_001356607
ENSG00000115415	
ENSG00000115415	
ENSG00000081059	
ENSG00000115415	
ENSG00000108443	NP_001356598
ENSG00000108443	NP_001258989
ENSG00000108443	NP_003152
ENSG00000115415	
ENSG00000115415	
ENSG00000081059	
ENSG00000108443	NP_001356600
ENSG00000108443	NP_001258971
ENSG00000081059	
ENSG00000115415	
ENSG00000133056	NP_002637
ENSG00000081059	NP_001333379
ENSG00000108443	
ENSG00000115415	
ENSG00000115415	
ENSG00000108443	NP_001258972
ENSG00000081059	NP_963965
ENSG00000115415	
ENSG00000108443	
ENSG00000293563	
ENSG00000081059	NP_001353431
ENSG00000133056	NP_001364264
ENSG00000293563	
ENSG00000115415	
ENSG00000081059	NP_001128323
ENSG00000144824	NP_001127909
ENSG00000133056	NP_001364263
ENSG00000115415	NP_001371811
ENSG00000081059	NP_998813
ENSG00000081059	NP_963963
ENSG00000267318	
ENSG00000115415	
ENSG00000081059	
ENSG00000144824	NP_665696
ENSG00000115415	
ENSG00000081059	
ENSG00000115415	
ENSG00000081059	
ENSG00000133056	
ENSG00000081059	
ENSG00000189050	NP_057209
ENSG00000115415	
ENSG00000110367	NP_004388
ENSG00000144824	NP_001127910
ENSG00000133056	
ENSG00000115415	
ENSG00000110367	NP_001244120
ENSG00000144824	
ENSG00000115415	NP_644671
ENSG00000133056	
ENSG00000189050	
ENSG00000144824	
ENSG00000115415	
ENSG00000110367	
ENSG00000189050	
ENSG00000144824	
ENSG00000115415	
ENSG00000081059	
ENSG00000189050	
ENSG00000115415	
ENSG00000144824	NP_001127911
ENSG00000081059	
ENSG00000189050	
ENSG00000115415	
ENSG00000081059	
ENSG00000144824	
ENSG00000144824	
ENSG00000163159	NP_001258017
ENSG00000163159	NP_005988
ENSG00000144824	
ENSG00000115415	
ENSG00000212122	NP_114417
ENSG00000144824	
ENSG00000163159	NP_001258016
ENSG00000115415	
ENSG00000139719	NP_001337947
ENSG00000139719	NP_001337948
ENSG00000139719	NP_075067
ENSG00000115415	
ENSG00000139719	
ENSG00000144824	
ENSG00000139719	
ENSG00000139719	NP_001337949
ENSG00000139719	
ENSG00000139719	
ENSG00000047188	
ENSG00000280537	
ENSG00000139719	
ENSG00000144827	
ENSG00000139719	
ENSG00000139719	
ENSG00000139719	
ENSG00000139719	
ENSG00000139719	
ENSG00000139719	NP_001337950
ENSG00000139719	
ENSG00000144827	NP_060864
ENSG00000144827	
ENSG00000144827	NP_001258998
ENSG00000184937	NP_001185480
ENSG00000187736	
ENSG00000187736	
ENSG00000187736	NP_079058
ENSG00000187736	
ENSG00000184937	NP_077744
ENSG00000184937	NP_001393980
ENSG00000184937	NP_001393975
ENSG00000187736	NP_001364427
ENSG00000187736	
ENSG00000187736	
ENSG00000187736	
ENSG00000184937	
ENSG00000144834	
ENSG00000187736	NP_001364428
ENSG00000184937	NP_001185481
ENSG00000144834	
ENSG00000167552	
ENSG00000167552	
ENSG00000184937	NP_000369
ENSG00000184937	NP_001393978
ENSG00000167552	
ENSG00000047188	NP_001332905
ENSG00000047188	NP_001332904
ENSG00000047188	NP_073739
ENSG00000187736	
ENSG00000144834	NP_037391
ENSG00000144834	NP_001008273
ENSG00000167552	NP_001257329
ENSG00000047188	
ENSG00000144834	NP_001008274
ENSG00000184937	
ENSG00000124383	
ENSG00000144834	
ENSG00000047188	
ENSG00000144834	
ENSG00000144834	
ENSG00000167552	
ENSG00000184937	
ENSG00000167552	NP_006000
ENSG00000184937	NP_077742
ENSG00000184937	NP_001393976
ENSG00000184937	NP_001393973
ENSG00000124383	
ENSG00000124383	
ENSG00000179348	
ENSG00000184937	
ENSG00000124383	
ENSG00000184937	NP_001393974
ENSG00000184937	NP_001393979
ENSG00000184937	NP_001393977
ENSG00000124383	NP_005782
ENSG00000167552	NP_001257328
ENSG00000167552	
ENSG00000179348	NP_001139133
ENSG00000179348	
ENSG00000179348	NP_116027
ENSG00000143434	NP_001171532
ENSG00000132359	NP_001397977
ENSG00000179348	NP_001139134
ENSG00000143434	NP_001171533
ENSG00000132359	NP_001316987
ENSG00000179348	
ENSG00000179348	
ENSG00000143434	NP_112175
ENSG00000179348	
ENSG00000179348	
ENSG00000143434	
ENSG00000132359	NP_001093868
ENSG00000179348	
ENSG00000132359	NP_055900
ENSG00000179348	
ENSG00000132359	NP_001397978
ENSG00000149100	
ENSG00000132359	
ENSG00000171444	NP_002378
ENSG00000171444	NP_001078846
ENSG00000171444	
