Gene stable ID	Transcript stable ID	Protein stable ID
ENSG00000114115	ENST00000492918	ENSP00000429166
ENSG00000289544	ENST00000690154	
ENSG00000230067	ENST00000388967	
ENSG00000227959	ENST00000424774	
ENSG00000287033	ENST00000667187	
ENSG00000284700	ENST00000641778	
ENSG00000284700	ENST00000686764	
ENSG00000292977	ENST00000424886	
ENSG00000289348	ENST00000690647	
ENSG00000292995	ENST00000532880	
ENSG00000292995	ENST00000530586	
ENSG00000292995	ENST00000532753	
ENSG00000292995	ENST00000524375	
ENSG00000292995	ENST00000326972	
ENSG00000292995	ENST00000529129	
ENSG00000292995	ENST00000528312	
ENSG00000292995	ENST00000528067	
ENSG00000292995	ENST00000424053	
ENSG00000292995	ENST00000637756	
ENSG00000292995	ENST00000429201	
ENSG00000292995	ENST00000532924	
ENSG00000292995	ENST00000528040	
ENSG00000284693	ENST00000641325	
ENSG00000284693	ENST00000641940	
ENSG00000284693	ENST00000641507	
ENSG00000284693	ENST00000685867	
ENSG00000068615	ENST00000538924	ENSP00000438346
ENSG00000068615	ENST00000165698	ENSP00000165698
ENSG00000068615	ENST00000646181	
ENSG00000068615	ENST00000692664	ENSP00000508656
ENSG00000068615	ENST00000691093	ENSP00000509465
ENSG00000068615	ENST00000687927	
ENSG00000068615	ENST00000688400	ENSP00000510490
ENSG00000068615	ENST00000686220	ENSP00000509904
ENSG00000068615	ENST00000687696	
ENSG00000068615	ENST00000689156	ENSP00000509143
ENSG00000068615	ENST00000693329	ENSP00000508490
ENSG00000068615	ENST00000644644	ENSP00000494305
ENSG00000068615	ENST00000643817	ENSP00000495610
ENSG00000068615	ENST00000642243	ENSP00000494960
ENSG00000068615	ENST00000535845	ENSP00000437567
ENSG00000068615	ENST00000541910	ENSP00000442681
ENSG00000068615	ENST00000453231	ENSP00000392197
ENSG00000068615	ENST00000691703	ENSP00000508496
ENSG00000068615	ENST00000490915	
ENSG00000068615	ENST00000473407	
ENSG00000068615	ENST00000489855	ENSP00000475269
ENSG00000068615	ENST00000475475	
ENSG00000231246	ENST00000427290	
ENSG00000231246	ENST00000654472	
ENSG00000231246	ENST00000658120	
ENSG00000231246	ENST00000663553	
ENSG00000231246	ENST00000659549	
ENSG00000231246	ENST00000687286	
ENSG00000231246	ENST00000690217	
ENSG00000231246	ENST00000690113	
ENSG00000263798	ENST00000582262	
ENSG00000263798	ENST00000641877	
ENSG00000203721	ENST00000636153	
ENSG00000203721	ENST00000367355	
ENSG00000203721	ENST00000367356	
ENSG00000203721	ENST00000637098	
ENSG00000203721	ENST00000669708	
ENSG00000203721	ENST00000656731	
ENSG00000203721	ENST00000669359	
ENSG00000203721	ENST00000688178	
ENSG00000264019	ENST00000580372	
ENSG00000264019	ENST00000582142	
ENSG00000167183	ENST00000300557	ENSP00000300557
ENSG00000221962	ENST00000408960	
ENSG00000293032	ENST00000639378	
ENSG00000236297	ENST00000420064	
ENSG00000293063	ENST00000449483	
ENSG00000288810	ENST00000688666	
ENSG00000214289	ENST00000512505	
ENSG00000108465	ENST00000579632	ENSP00000464542
ENSG00000108465	ENST00000536708	ENSP00000438886
ENSG00000108465	ENST00000579853	
ENSG00000108465	ENST00000577442	
ENSG00000108465	ENST00000584991	ENSP00000462012
ENSG00000108465	ENST00000584525	
ENSG00000108465	ENST00000581708	
ENSG00000108465	ENST00000579605	ENSP00000462042
ENSG00000108465	ENST00000584063	
ENSG00000108465	ENST00000581160	
ENSG00000108465	ENST00000338399	ENSP00000344683
ENSG00000108465	ENST00000578733	
ENSG00000108465	ENST00000584592	
ENSG00000108465	ENST00000578018	ENSP00000462886
ENSG00000108465	ENST00000582275	
ENSG00000108465	ENST00000577664	ENSP00000464419
ENSG00000108465	ENST00000578525	ENSP00000462328
ENSG00000108465	ENST00000579175	ENSP00000463950
ENSG00000108465	ENST00000585163	
ENSG00000108465	ENST00000580287	
ENSG00000108465	ENST00000583182	
ENSG00000108465	ENST00000583363	ENSP00000462431
ENSG00000108465	ENST00000578134	
ENSG00000108465	ENST00000579780	
ENSG00000108465	ENST00000583352	ENSP00000463431
ENSG00000108465	ENST00000580391	ENSP00000463878
ENSG00000108465	ENST00000584186	
ENSG00000108465	ENST00000584042	
ENSG00000108465	ENST00000584168	
ENSG00000108465	ENST00000580670	ENSP00000463442
ENSG00000108465	ENST00000581662	
ENSG00000108465	ENST00000582114	
ENSG00000108465	ENST00000577802	
ENSG00000108465	ENST00000583697	ENSP00000464286
ENSG00000108465	ENST00000578663	
ENSG00000108465	ENST00000582482	
ENSG00000108465	ENST00000578996	
ENSG00000293138	ENST00000273411	
ENSG00000230937	ENST00000429156	
ENSG00000230937	ENST00000433108	
ENSG00000230937	ENST00000603283	
ENSG00000230937	ENST00000431096	
ENSG00000230937	ENST00000451937	
ENSG00000230937	ENST00000366437	
ENSG00000230937	ENST00000444286	
ENSG00000230937	ENST00000657184	
ENSG00000230937	ENST00000419143	
ENSG00000230937	ENST00000440276	
ENSG00000230937	ENST00000660261	
ENSG00000230937	ENST00000670788	
ENSG00000230937	ENST00000667171	
ENSG00000230937	ENST00000458250	
ENSG00000230937	ENST00000660782	
ENSG00000230937	ENST00000691439	
ENSG00000230937	ENST00000692388	
ENSG00000226652	ENST00000432890	
ENSG00000293182	ENST00000626135	
ENSG00000293182	ENST00000627340	
ENSG00000241358	ENST00000482888	
ENSG00000175449	ENST00000506212	
ENSG00000175449	ENST00000380005	ENSP00000369341
ENSG00000175449	ENST00000511684	ENSP00000422520
ENSG00000175449	ENST00000458310	ENSP00000413592
ENSG00000175449	ENST00000311364	ENSP00000309229
ENSG00000175449	ENST00000504893	
ENSG00000175449	ENST00000513950	ENSP00000425632
ENSG00000175449	ENST00000508206	
ENSG00000293191	ENST00000490344	
ENSG00000229320	ENST00000472924	
ENSG00000293192	ENST00000468527	
ENSG00000198284	ENST00000504322	
ENSG00000293201	ENST00000357061	
ENSG00000293201	ENST00000514993	
ENSG00000271161	ENST00000603861	
ENSG00000288950	ENST00000691564	
ENSG00000293229	ENST00000604904	
ENSG00000289291	ENST00000691740	
ENSG00000234371	ENST00000416648	
ENSG00000215866	ENST00000433505	
ENSG00000215866	ENST00000661136	
ENSG00000215866	ENST00000401018	
ENSG00000215866	ENST00000667852	
ENSG00000215866	ENST00000449572	
ENSG00000215866	ENST00000691250	
ENSG00000293259	ENST00000445165	
ENSG00000244119	ENST00000489621	
ENSG00000145757	ENST00000477715	ENSP00000427257
ENSG00000145757	ENST00000477047	
ENSG00000145757	ENST00000316087	ENSP00000325491
ENSG00000145757	ENST00000274432	ENSP00000274432
ENSG00000145757	ENST00000379990	
ENSG00000145757	ENST00000489917	ENSP00000420883
ENSG00000244681	ENST00000489784	
ENSG00000293294	ENST00000494840	
ENSG00000293294	ENST00000463799	
ENSG00000115561	ENST00000263856	ENSP00000263856
ENSG00000115561	ENST00000409727	ENSP00000387045
ENSG00000115561	ENST00000409225	ENSP00000386590
ENSG00000115561	ENST00000393773	
ENSG00000115561	ENST00000409810	
ENSG00000115561	ENST00000494623	
ENSG00000115561	ENST00000486404	
ENSG00000115561	ENST00000466032	
ENSG00000115561	ENST00000485465	
ENSG00000289394	ENST00000691240	
ENSG00000243422	ENST00000492925	
ENSG00000293315	ENST00000638439	
ENSG00000293315	ENST00000686530	
ENSG00000293315	ENST00000702455	
ENSG00000230615	ENST00000657086	
ENSG00000230615	ENST00000623351	
ENSG00000230615	ENST00000624869	
ENSG00000230615	ENST00000607988	
ENSG00000230615	ENST00000609636	
ENSG00000230615	ENST00000609472	
ENSG00000230615	ENST00000610167	
ENSG00000230615	ENST00000434244	
ENSG00000230615	ENST00000630871	
ENSG00000230615	ENST00000626342	
ENSG00000230615	ENST00000626430	
ENSG00000230615	ENST00000628234	
ENSG00000230615	ENST00000656061	
ENSG00000230615	ENST00000431800	
ENSG00000230615	ENST00000437643	
ENSG00000230615	ENST00000616338	
ENSG00000230615	ENST00000453688	
ENSG00000230615	ENST00000447959	
ENSG00000230615	ENST00000609027	
ENSG00000230615	ENST00000630008	
ENSG00000230615	ENST00000627824	
ENSG00000230615	ENST00000625367	
ENSG00000230615	ENST00000628123	
ENSG00000230615	ENST00000627999	
ENSG00000230615	ENST00000625982	
ENSG00000230615	ENST00000693417	
ENSG00000271943	ENST00000368528	
ENSG00000293322	ENST00000693715	
ENSG00000293322	ENST00000607601	
ENSG00000132967	ENST00000255320	
ENSG00000293339	ENST00000451497	
ENSG00000235156	ENST00000637814	
ENSG00000293379	ENST00000476804	
ENSG00000293379	ENST00000489487	
ENSG00000242104	ENST00000637590	
ENSG00000250240	ENST00000512486	
ENSG00000250240	ENST00000513235	
ENSG00000293386	ENST00000474979	
ENSG00000164292	ENST00000515852	
ENSG00000164292	ENST00000510226	
ENSG00000164292	ENST00000504949	
ENSG00000164292	ENST00000506959	ENSP00000423688
ENSG00000164292	ENST00000506817	ENSP00000426479
ENSG00000164292	ENST00000379982	ENSP00000369318
ENSG00000164292	ENST00000512878	
ENSG00000164292	ENST00000510623	ENSP00000423652
ENSG00000164292	ENST00000502541	ENSP00000421875
ENSG00000164292	ENST00000504179	ENSP00000422360
ENSG00000164292	ENST00000510313	ENSP00000424844
ENSG00000164292	ENST00000507186	
ENSG00000164292	ENST00000511558	
ENSG00000164292	ENST00000503737	ENSP00000426390
ENSG00000164292	ENST00000513091	ENSP00000425342
ENSG00000164292	ENST00000514198	ENSP00000424700
ENSG00000206120	ENST00000431685	
ENSG00000293389	ENST00000502332	
ENSG00000293389	ENST00000502778	
ENSG00000293389	ENST00000511230	
ENSG00000293389	ENST00000506760	
ENSG00000293389	ENST00000510136	
ENSG00000293389	ENST00000483846	
ENSG00000293389	ENST00000488647	
ENSG00000293389	ENST00000482245	
ENSG00000293389	ENST00000461151	
ENSG00000293389	ENST00000491953	
ENSG00000293389	ENST00000382864	
ENSG00000293389	ENST00000486295	
ENSG00000289612	ENST00000689718	
ENSG00000226026	ENST00000421762	
ENSG00000226026	ENST00000419846	
ENSG00000226026	ENST00000663020	
ENSG00000226026	ENST00000685295	
ENSG00000200563	ENST00000363693	
ENSG00000228363	ENST00000597638	
ENSG00000228363	ENST00000439077	
ENSG00000228363	ENST00000426549	
ENSG00000228363	ENST00000424788	
ENSG00000197989	ENST00000464612	
ENSG00000197989	ENST00000531126	
ENSG00000197989	ENST00000481220	
ENSG00000197989	ENST00000461448	
ENSG00000197989	ENST00000461832	
ENSG00000197989	ENST00000481368	
ENSG00000197989	ENST00000470977	
ENSG00000197989	ENST00000648127	
ENSG00000197989	ENST00000475441	
ENSG00000197989	ENST00000474814	
ENSG00000197989	ENST00000488745	
ENSG00000197989	ENST00000483436	
ENSG00000197989	ENST00000650259	
ENSG00000197989	ENST00000650239	
ENSG00000197989	ENST00000648251	
ENSG00000197989	ENST00000464115	
ENSG00000197989	ENST00000648327	
ENSG00000197989	ENST00000693199	
ENSG00000197989	ENST00000692541	
ENSG00000239305	ENST00000237455	ENSP00000237455
ENSG00000239305	ENST00000472030	
ENSG00000239305	ENST00000463333	
ENSG00000239305	ENST00000477307	
ENSG00000239305	ENST00000465629	
ENSG00000239305	ENST00000472680	
ENSG00000224479	ENST00000430831	
ENSG00000293415	ENST00000437462	
ENSG00000293415	ENST00000436687	
ENSG00000293415	ENST00000443346	
ENSG00000261603	ENST00000645911	
ENSG00000173221	ENST00000508780	ENSP00000422708
ENSG00000173221	ENST00000507605	
ENSG00000173221	ENST00000237858	ENSP00000237858
ENSG00000173221	ENST00000379979	ENSP00000369314
ENSG00000173221	ENST00000507412	
ENSG00000173221	ENST00000505427	ENSP00000427353
ENSG00000173221	ENST00000512469	ENSP00000424636
ENSG00000286651	ENST00000653397	
ENSG00000226074	ENST00000515154	
ENSG00000144233	ENST00000272647	ENSP00000272647
ENSG00000144233	ENST00000679797	ENSP00000505986
ENSG00000144233	ENST00000681549	ENSP00000505095
ENSG00000144233	ENST00000393001	ENSP00000376726
ENSG00000144233	ENST00000681313	ENSP00000505989
ENSG00000144233	ENST00000679574	ENSP00000506697
ENSG00000144233	ENST00000680603	ENSP00000506318
ENSG00000144233	ENST00000681844	ENSP00000505104
ENSG00000144233	ENST00000680145	ENSP00000506553
ENSG00000144233	ENST00000680045	ENSP00000506104
ENSG00000144233	ENST00000680886	ENSP00000505606
ENSG00000144233	ENST00000680246	ENSP00000505484
ENSG00000144233	ENST00000680431	ENSP00000505675
ENSG00000144233	ENST00000695238	ENSP00000511759
ENSG00000178055	ENST00000661693	
ENSG00000236409	ENST00000437305	
ENSG00000289407	ENST00000685973	
ENSG00000283511	ENST00000636329	
ENSG00000289057	ENST00000690958	
ENSG00000293432	ENST00000638124	
ENSG00000236200	ENST00000398804	
ENSG00000236200	ENST00000439057	
ENSG00000236200	ENST00000434346	
ENSG00000236200	ENST00000453015	
ENSG00000236200	ENST00000418149	
ENSG00000236200	ENST00000663424	
ENSG00000236200	ENST00000659644	
ENSG00000224792	ENST00000428561	
ENSG00000293437	ENST00000433169	
ENSG00000293437	ENST00000441610	
ENSG00000293437	ENST00000414493	
ENSG00000293437	ENST00000422896	
ENSG00000251348	ENST00000508643	
ENSG00000284447	ENST00000384838	
ENSG00000245864	ENST00000702330	
ENSG00000245864	ENST00000657578	
ENSG00000245864	ENST00000659116	
ENSG00000245864	ENST00000686200	
ENSG00000245864	ENST00000510274	
ENSG00000245864	ENST00000661038	
ENSG00000225873	ENST00000647047	
ENSG00000233441	ENST00000454440	
ENSG00000289212	ENST00000691991	
ENSG00000197880	ENST00000477916	
ENSG00000197880	ENST00000374555	
ENSG00000197880	ENST00000686180	
ENSG00000197880	ENST00000686679	
ENSG00000293463	ENST00000439115	
ENSG00000289008	ENST00000691963	
ENSG00000250377	ENST00000663453	
ENSG00000250377	ENST00000653354	
ENSG00000250377	ENST00000659756	
ENSG00000250377	ENST00000666338	
ENSG00000250377	ENST00000508719	
ENSG00000174899	ENST00000652117	
ENSG00000293490	ENST00000651325	
ENSG00000293490	ENST00000498159	
ENSG00000293490	ENST00000468043	
ENSG00000293490	ENST00000650979	
ENSG00000293490	ENST00000461040	
ENSG00000293490	ENST00000651329	
ENSG00000293490	ENST00000651011	
ENSG00000289419	ENST00000686653	
ENSG00000289192	ENST00000687904	
ENSG00000250555	ENST00000511000	
ENSG00000063660	ENST00000264039	ENSP00000264039
ENSG00000063660	ENST00000469694	
ENSG00000063660	ENST00000420138	ENSP00000415077
ENSG00000063660	ENST00000426280	ENSP00000410251
ENSG00000063660	ENST00000427506	ENSP00000389276
ENSG00000063660	ENST00000425056	ENSP00000392629
ENSG00000063660	ENST00000495100	
ENSG00000063660	ENST00000455111	ENSP00000390242
ENSG00000063660	ENST00000466624	
ENSG00000289581	ENST00000685856	
ENSG00000289380	ENST00000690275	
ENSG00000283324	ENST00000636087	ENSP00000490418
ENSG00000252822	ENST00000517013	
ENSG00000235371	ENST00000446607	
ENSG00000286142	ENST00000650982	
ENSG00000077585	ENST00000419162	ENSP00000401841
ENSG00000077585	ENST00000366592	ENSP00000355551
ENSG00000077585	ENST00000366591	
ENSG00000077585	ENST00000454895	ENSP00000395814
ENSG00000077585	ENST00000477559	
ENSG00000081189	ENST00000504921	ENSP00000421925
ENSG00000081189	ENST00000340208	ENSP00000340874
ENSG00000081189	ENST00000424173	ENSP00000389610
ENSG00000081189	ENST00000707127	ENSP00000516755
ENSG00000081189	ENST00000637481	ENSP00000490354
ENSG00000081189	ENST00000636998	ENSP00000490630
ENSG00000081189	ENST00000625674	ENSP00000487430
ENSG00000081189	ENST00000437473	ENSP00000396219
ENSG00000081189	ENST00000625585	ENSP00000487538
ENSG00000081189	ENST00000514028	ENSP00000426665
ENSG00000081189	ENST00000510942	ENSP00000422390
ENSG00000081189	ENST00000506554	ENSP00000425636
ENSG00000081189	ENST00000637732	ENSP00000490241
ENSG00000081189	ENST00000514015	ENSP00000424606
ENSG00000081189	ENST00000629612	ENSP00000486554
ENSG00000081189	ENST00000636143	
ENSG00000081189	ENST00000636294	ENSP00000490473
ENSG00000081189	ENST00000627659	ENSP00000486490
ENSG00000081189	ENST00000508569	ENSP00000423597
ENSG00000081189	ENST00000627170	ENSP00000487157
ENSG00000081189	ENST00000627717	ENSP00000486932
ENSG00000081189	ENST00000503554	ENSP00000487437
ENSG00000081189	ENST00000626391	ENSP00000487184
ENSG00000081189	ENST00000628656	ENSP00000487311
ENSG00000081189	ENST00000510980	
ENSG00000081189	ENST00000515715	
ENSG00000081189	ENST00000513252	ENSP00000423826
ENSG00000081189	ENST00000506716	ENSP00000423656
ENSG00000081189	ENST00000637664	
ENSG00000081189	ENST00000631026	ENSP00000485972
ENSG00000081189	ENST00000502831	ENSP00000427286
ENSG00000081189	ENST00000507984	ENSP00000424331
ENSG00000081189	ENST00000502983	ENSP00000427163
ENSG00000081189	ENST00000508610	ENSP00000426442
ENSG00000081189	ENST00000636541	ENSP00000489865
ENSG00000081189	ENST00000637372	
ENSG00000081189	ENST00000636517	
ENSG00000081189	ENST00000503075	ENSP00000426465
ENSG00000081189	ENST00000637506	
ENSG00000081189	ENST00000637754	
ENSG00000081189	ENST00000637531	
ENSG00000081189	ENST00000511086	
ENSG00000081189	ENST00000635898	ENSP00000490525
ENSG00000081189	ENST00000509373	ENSP00000427309
ENSG00000081189	ENST00000515093	
ENSG00000081189	ENST00000509349	
ENSG00000081189	ENST00000636336	
ENSG00000081189	ENST00000637048	
ENSG00000081189	ENST00000637801	
ENSG00000081189	ENST00000629847	
ENSG00000081189	ENST00000637663	
ENSG00000081189	ENST00000636061	
ENSG00000081189	ENST00000635837	
ENSG00000081189	ENST00000503955	
ENSG00000081189	ENST00000637231	
ENSG00000081189	ENST00000636349	
ENSG00000081189	ENST00000637167	
ENSG00000246082	ENST00000513809	
ENSG00000293492	ENST00000499077	
ENSG00000293492	ENST00000498923	
ENSG00000293492	ENST00000691745	
ENSG00000293492	ENST00000692704	
ENSG00000244227	ENST00000637727	
ENSG00000264701	ENST00000578239	
ENSG00000293511	ENST00000463642	
ENSG00000293511	ENST00000693634	
ENSG00000293511	ENST00000689470	
ENSG00000293511	ENST00000691374	
ENSG00000293511	ENST00000701989	
ENSG00000293511	ENST00000688740	
ENSG00000293511	ENST00000689402	
ENSG00000293511	ENST00000693708	
ENSG00000293511	ENST00000686571	
ENSG00000293511	ENST00000702245	
ENSG00000293511	ENST00000692405	
ENSG00000293511	ENST00000464514	
ENSG00000293511	ENST00000691359	
ENSG00000293511	ENST00000701977	
ENSG00000293511	ENST00000494887	
ENSG00000293511	ENST00000693138	
ENSG00000293511	ENST00000701484	
ENSG00000293511	ENST00000692698	
ENSG00000293511	ENST00000692957	
ENSG00000293511	ENST00000701401	
ENSG00000293511	ENST00000686711	
ENSG00000293511	ENST00000687010	
ENSG00000293511	ENST00000687077	
ENSG00000293511	ENST00000690599	
ENSG00000293511	ENST00000693750	
ENSG00000293511	ENST00000701384	
ENSG00000293511	ENST00000702032	
ENSG00000293511	ENST00000702286	
ENSG00000293511	ENST00000685660	
ENSG00000293511	ENST00000702051	
ENSG00000293511	ENST00000689638	
ENSG00000293511	ENST00000690051	
ENSG00000293511	ENST00000636485	
ENSG00000293511	ENST00000475324	
ENSG00000293511	ENST00000481578	
ENSG00000293511	ENST00000459923	
ENSG00000293511	ENST00000490897	
ENSG00000293511	ENST00000636655	
ENSG00000293511	ENST00000469060	
ENSG00000293511	ENST00000493529	
ENSG00000293511	ENST00000496891	
ENSG00000005243	ENST00000580409	
ENSG00000005243	ENST00000583414	ENSP00000463413
ENSG00000005243	ENST00000581637	ENSP00000463687
ENSG00000005243	ENST00000581756	ENSP00000462035
ENSG00000005243	ENST00000621465	ENSP00000480707
ENSG00000005243	ENST00000585182	
ENSG00000005243	ENST00000584955	ENSP00000464484
ENSG00000005243	ENST00000612370	
ENSG00000005243	ENST00000579263	ENSP00000463841
ENSG00000005243	ENST00000580174	ENSP00000463581
ENSG00000222650	ENST00000410718	
ENSG00000237922	ENST00000423792	
ENSG00000086619	ENST00000693072	
ENSG00000086619	ENST00000691874	
ENSG00000086619	ENST00000688164	
ENSG00000086619	ENST00000685201	
ENSG00000086619	ENST00000354619	ENSP00000346635
ENSG00000086619	ENST00000687487	ENSP00000510551
ENSG00000086619	ENST00000264181	
ENSG00000086619	ENST00000689343	
ENSG00000086619	ENST00000691519	
ENSG00000086619	ENST00000686625	
ENSG00000086619	ENST00000366589	
ENSG00000086619	ENST00000687604	
ENSG00000218416	ENST00000471662	
ENSG00000218416	ENST00000404327	
ENSG00000218416	ENST00000404891	
ENSG00000218416	ENST00000538012	
ENSG00000207611	ENST00000384879	
ENSG00000178623	ENST00000319838	ENSP00000322731
ENSG00000178623	ENST00000403859	ENSP00000385140
ENSG00000178623	ENST00000430267	ENSP00000411788
ENSG00000178623	ENST00000407714	ENSP00000384263
ENSG00000178623	ENST00000438013	ENSP00000415890
ENSG00000207947	ENST00000385212	
ENSG00000263412	ENST00000578660	
ENSG00000263412	ENST00000584428	
ENSG00000082641	ENST00000579889	ENSP00000462003
ENSG00000082641	ENST00000584137	ENSP00000463657
ENSG00000082641	ENST00000362042	ENSP00000354855
ENSG00000082641	ENST00000585291	ENSP00000461960
ENSG00000082641	ENST00000357480	ENSP00000350072
ENSG00000082641	ENST00000585299	
ENSG00000082641	ENST00000583060	
ENSG00000082641	ENST00000361665	ENSP00000355190
ENSG00000082641	ENST00000579481	
ENSG00000082641	ENST00000582574	
ENSG00000082641	ENST00000585062	ENSP00000463960
ENSG00000082641	ENST00000581441	ENSP00000462253
ENSG00000082641	ENST00000579537	ENSP00000462444
ENSG00000082641	ENST00000583210	ENSP00000464018
ENSG00000082641	ENST00000577411	ENSP00000462610
ENSG00000082641	ENST00000584634	ENSP00000462971
ENSG00000082641	ENST00000580050	ENSP00000464203
ENSG00000082641	ENST00000582155	ENSP00000464446
ENSG00000082641	ENST00000583378	ENSP00000463291
ENSG00000082641	ENST00000536222	ENSP00000445811
ENSG00000082641	ENST00000577431	ENSP00000463836
ENSG00000082641	ENST00000580037	ENSP00000463744
ENSG00000082641	ENST00000581319	ENSP00000461971
ENSG00000241524	ENST00000489734	
ENSG00000237024	ENST00000444831	
ENSG00000201076	ENST00000364206	
ENSG00000267520	ENST00000589496	
ENSG00000237522	ENST00000414613	
ENSG00000232713	ENST00000451515	
ENSG00000162927	ENST00000602599	
ENSG00000162927	ENST00000316752	ENSP00000326003
ENSG00000162927	ENST00000407787	ENSP00000386074
ENSG00000162927	ENST00000430495	ENSP00000403880
ENSG00000162927	ENST00000421319	ENSP00000402185
ENSG00000162927	ENST00000398658	ENSP00000381651
ENSG00000203786	ENST00000606109	ENSP00000475216
ENSG00000225556	ENST00000694868	ENSP00000511551
ENSG00000225556	ENST00000454109	ENSP00000389554
ENSG00000225556	ENST00000694869	ENSP00000511552
ENSG00000246308	ENST00000685381	
ENSG00000246308	ENST00000499765	
ENSG00000247271	ENST00000664276	
ENSG00000247271	ENST00000501079	
ENSG00000247271	ENST00000664153	
ENSG00000247271	ENST00000669704	
ENSG00000247271	ENST00000702973	
ENSG00000247271	ENST00000658394	
ENSG00000247271	ENST00000702629	
ENSG00000247271	ENST00000529014	
ENSG00000247271	ENST00000666098	
ENSG00000247271	ENST00000654337	
ENSG00000247271	ENST00000530344	
ENSG00000117791	ENST00000469583	ENSP00000435450
ENSG00000117791	ENST00000359316	ENSP00000352266
ENSG00000117791	ENST00000366913	ENSP00000355880
ENSG00000117791	ENST00000425560	ENSP00000416442
ENSG00000117791	ENST00000496078	
ENSG00000117791	ENST00000472447	
ENSG00000240661	ENST00000634410	
ENSG00000293512	ENST00000637360	
ENSG00000293512	ENST00000494869	
ENSG00000293512	ENST00000635496	
ENSG00000047457	ENST00000481169	ENSP00000418773
ENSG00000047457	ENST00000479771	ENSP00000420367
ENSG00000047457	ENST00000264613	ENSP00000264613
ENSG00000047457	ENST00000460674	
ENSG00000047457	ENST00000494544	ENSP00000420545
ENSG00000047457	ENST00000474204	
ENSG00000047457	ENST00000473296	
ENSG00000047457	ENST00000463556	
ENSG00000047457	ENST00000490639	
ENSG00000047457	ENST00000497902	
ENSG00000047457	ENST00000462336	
ENSG00000047457	ENST00000489736	
ENSG00000047457	ENST00000497797	
ENSG00000047457	ENST00000471356	
ENSG00000047457	ENST00000455472	ENSP00000426888
ENSG00000266341	ENST00000583349	
ENSG00000278765	ENST00000614061	
ENSG00000198730	ENST00000715696	ENSP00000520504
ENSG00000198730	ENST00000361367	ENSP00000355013
ENSG00000198730	ENST00000524523	ENSP00000431458
ENSG00000198730	ENST00000526874	
ENSG00000198730	ENST00000529355	
ENSG00000198730	ENST00000529898	
ENSG00000198730	ENST00000532365	ENSP00000493551
ENSG00000206954	ENST00000384227	
ENSG00000186205	ENST00000694918	ENSP00000511593
ENSG00000186205	ENST00000366910	ENSP00000355877
ENSG00000186205	ENST00000694919	ENSP00000511594
ENSG00000186205	ENST00000694920	
ENSG00000186205	ENST00000694921	
ENSG00000186205	ENST00000694922	ENSP00000511595
ENSG00000186205	ENST00000694923	
ENSG00000186205	ENST00000492847	
ENSG00000186205	ENST00000407981	ENSP00000385327
ENSG00000186205	ENST00000496110	
ENSG00000186205	ENST00000694924	
ENSG00000186205	ENST00000463976	ENSP00000434522
ENSG00000186205	ENST00000443880	ENSP00000409634
ENSG00000186205	ENST00000472269	
ENSG00000186205	ENST00000694925	
ENSG00000186205	ENST00000694926	
ENSG00000006282	ENST00000504334	ENSP00000424215
ENSG00000006282	ENST00000356488	ENSP00000348878
ENSG00000006282	ENST00000503127	ENSP00000426228
ENSG00000006282	ENST00000505085	ENSP00000427374
ENSG00000006282	ENST00000502911	ENSP00000422378
ENSG00000006282	ENST00000510917	ENSP00000423643
ENSG00000006282	ENST00000006658	ENSP00000006658
ENSG00000006282	ENST00000511605	
ENSG00000006282	ENST00000505456	ENSP00000426608
ENSG00000006282	ENST00000508598	
ENSG00000006282	ENST00000505559	ENSP00000426025
ENSG00000006282	ENST00000515526	
ENSG00000006282	ENST00000511845	
ENSG00000006282	ENST00000511937	ENSP00000489476
ENSG00000006282	ENST00000503063	
ENSG00000006282	ENST00000512181	
ENSG00000006282	ENST00000634597	ENSP00000489591
ENSG00000006282	ENST00000505336	
ENSG00000006282	ENST00000635113	
ENSG00000006282	ENST00000512416	
ENSG00000006282	ENST00000511347	ENSP00000424538
ENSG00000006282	ENST00000505656	
ENSG00000006282	ENST00000504265	
ENSG00000006282	ENST00000515619	
ENSG00000006282	ENST00000508528	ENSP00000425271
ENSG00000006282	ENST00000513618	
ENSG00000006282	ENST00000504271	
ENSG00000222251	ENST00000410319	
ENSG00000162928	ENST00000444100	ENSP00000405184
ENSG00000162928	ENST00000401576	ENSP00000384738
ENSG00000162928	ENST00000472678	
ENSG00000162928	ENST00000295030	ENSP00000295030
ENSG00000162928	ENST00000414712	ENSP00000405413
ENSG00000289142	ENST00000691443	
ENSG00000123472	ENST00000574428	ENSP00000459167
ENSG00000123472	ENST00000576409	ENSP00000460964
ENSG00000123472	ENST00000492233	ENSP00000431258
ENSG00000123472	ENST00000526821	ENSP00000436690
ENSG00000123472	ENST00000529214	ENSP00000436267
ENSG00000123472	ENST00000329231	ENSP00000330685
ENSG00000123472	ENST00000534216	ENSP00000432771
ENSG00000123472	ENST00000532925	ENSP00000435732
ENSG00000123472	ENST00000474020	
ENSG00000123472	ENST00000487193	ENSP00000433437
ENSG00000123472	ENST00000525633	
ENSG00000123472	ENST00000460928	
ENSG00000162924	ENST00000699191	ENSP00000514191
ENSG00000162924	ENST00000295025	ENSP00000295025
ENSG00000162924	ENST00000394479	ENSP00000377989
ENSG00000162924	ENST00000699192	ENSP00000514192
ENSG00000162924	ENST00000699193	ENSP00000514193
ENSG00000162924	ENST00000699194	
